date,"Precipitation (total, 30 min) [mm]","Absolute humidity (mean, 30 min) [gm-3]","Relative humidity (mean, 30 min) [%]","Air temperature (mean, 30 min) [Deg Celsius]","Atmospheric pressure (mean, 30 min) [hPa]","Wind direction (mean, 30 min) [Degrees]","Wind speed (mean, 30 min) [ms-1]",Snow distance corrected [mm],COSMOS sensor VWC [%],d86 75m (1 hour) [cm],Soil heat flux 1 [Wm-2],Soil heat flux 2 [Wm-2],Soil temperature profile (2 cm depth) [Deg Celsius],Soil temperature profile (5 cm depth) [Deg Celsius],Soil temperature profile (10 cm depth) [Deg Celsius],Soil temperature profile (20 cm depth) [Deg Celsius],Soil temperature profile (50 cm depth) [Deg Celsius],Soil temperature 1 [Deg Celsius],Soil temperature 2 [Deg Celsius],Soil moisture content (nominal depth 10cm) [%],Soil moisture content (nominal depth 10cm) [%],Potential evaporation (1 hour) [mm]
2021-01-11 20:00,0,7.593,88.1,8.65,995.9438,240.91194,2.863,,49.5,16.37405,3.23641,4.29786,5.127,4.982,4.814,4.729,5.384,4.78,4.85,42.26,44.59,0.00135
2021-01-11 20:30,0,7.47,87.4,8.52,995.7816,245.98452,2.89,,,,3.31676,4.41011,5.143,5.001,4.833,4.745,5.385,4.79,4.87,42.54,44.59,
2021-01-11 21:00,0.12,7.44,88.8,8.21,995.6922,246.33836,2.898,,38.4,18.21931,3.34551,4.33585,5.153,5.017,4.851,4.762,5.386,4.83,4.88,42.26,44.64,0.00808
2021-01-11 21:30,0,7.359,88.4,8.11,995.5883,244.13135,2.825,,,,3.29496,4.14469,5.16,5.033,4.874,4.779,5.392,4.84,4.91,42.09,44.64,
2021-01-11 22:00,0.07,7.34,88.8,8,995.3917,249.59268,2.554,,52.3,16.00965,3.14474,3.91049,5.176,5.057,4.906,4.814,5.409,4.85,4.92,42.26,44.59,0.00832
2021-01-11 22:30,0.12,7.364,89.8,7.877,995.3094,263.00584,1.849,,,,3.00839,3.73778,5.175,5.065,4.921,4.831,5.413,4.88,4.95,41.98,44.64,
2021-01-11 23:00,0.14,7.345,90.3,7.751,995.22,268.989,1.317,,52.9,15.93567,2.81861,3.44181,5.154,5.062,4.928,4.842,5.41,4.89,4.97,42.15,44.53,0.00505
2021-01-11 23:30,0.24,7.315,90.9,7.586,995.2617,272.74332,1.06,,,,2.52369,3.10662,5.129,5.054,4.932,4.852,5.408,4.9,4.97,42.15,44.59,
2021-01-12 0:00,0.33,7.303,91.6,7.441,995.2938,272.86551,1.018,,43.1,17.34675,2.22721,2.80301,5.115,5.052,4.947,4.867,5.414,4.92,4.98,41.76,44.59,0.00287
2021-01-12 0:30,0.76,7.16,92.4,7.002,995.5555,2.96094,1.283,,,,2.51799,3.49269,4.992,4.957,4.908,4.893,5.427,4.94,5.01,41.93,44.53,
2021-01-12 1:00,0.35,6.464,92.7,5.391,996.0378,37.9822,2.528,,61.5,15.00859,2.21819,2.55444,5.101,5.057,4.972,4.913,5.436,4.95,5.02,42.2,44.59,0.00415
2021-01-12 1:30,0,6.066,91.9,4.559,996.2566,43.54661,2.577,,,,1.21923,-0.37431,5.058,5.039,4.975,4.923,5.438,4.97,5.03,42.43,44.64,
2021-01-12 2:00,0,5.891,92.1,4.086,996.6722,47.88606,2.036,,59.8,15.17417,-0.1636,-3.01112,4.991,5.014,4.978,4.94,5.446,4.97,5.05,42.31,44.59,0.00624
2021-01-12 2:30,0,5.856,92.5,3.931,997.3916,32.65284,0.962,,,,-1.65308,-4.28103,4.914,4.968,4.973,4.952,5.451,4.97,5.05,42.43,44.7,
2021-01-12 3:00,0,5.829,92.8,3.813,997.8538,255.59331,0.905,,49,16.44265,-2.5626,-4.22333,4.852,4.929,4.966,4.963,5.459,4.95,5.03,42.87,44.64,0.00356
2021-01-12 3:30,0,5.71,92,3.636,998.1527,268.15239,0.872,,,,-3.08145,-4.5179,4.8,4.893,4.956,4.977,5.469,4.95,5.04,42.87,44.64,
2021-01-12 4:00,0,5.634,91.4,3.532,998.5538,208.61677,0.869,,44.7,17.08288,-3.49585,-4.7681,4.753,4.858,4.941,4.986,5.477,4.94,5.04,42.71,44.7,0.0043
2021-01-12 4:30,0,5.592,91.2,3.454,998.7338,228.10336,0.837,,,,-3.7889,-4.83242,4.712,4.827,4.93,4.995,5.487,4.92,5.03,42.54,44.7,
2021-01-12 5:00,0,5.499,90.7,3.284,999.0711,232.57043,0.941,,45.2,17.00347,-4.07679,-5.28022,4.665,4.791,4.911,4.995,5.489,4.92,5.02,42.65,44.7,0.00493
2021-01-12 5:30,0,5.225,90.2,2.606,999.4322,238.28018,1.08,,,,-4.57892,-6.53323,4.599,4.751,4.888,4.994,5.491,4.9,5.01,42.71,44.7,
2021-01-12 6:00,0,5.005,90.4,1.939,999.7021,230.05135,1.035,,45.6,16.94093,-6.08751,-8.94127,4.482,4.691,4.867,4.994,5.495,4.88,5,42.65,44.7,0.00233
2021-01-12 6:30,0,4.849,89.6,1.601,1000.245,234.38798,0.869,,,,-7.86194,-10.78572,4.36,4.614,4.839,4.996,5.502,4.85,4.98,43.04,44.7,
2021-01-12 7:00,0,4.727,89.6,1.229,1000.645,218.28012,0.855,,57.9,15.3688,-9.28215,-12.64416,4.25,4.533,4.803,4.997,5.508,4.83,4.97,42.31,44.76,0.00162
2021-01-12 7:30,0,4.593,87,1.238,1001.132,215.60177,0.891,,,,-10.37432,-14.04429,4.144,4.455,4.762,4.992,5.515,4.8,4.97,42.48,44.64,
2021-01-12 8:00,0,4.445,84.8,1.132,1001.56,249.87886,0.954,,49,16.44265,-11.27696,-15.68229,4.039,4.375,4.721,4.984,5.521,4.75,4.94,42.76,44.7,0.00497
2021-01-12 8:30,0,4.38,83.4,1.163,1001.984,246.50926,1.173,,,,-12.08751,-16.32632,3.933,4.299,4.68,4.984,5.532,4.7,4.92,43.16,44.7,
2021-01-12 9:00,0,4.401,81.6,1.551,1002.634,260.624,1.244,,38.6,18.17886,-12.7713,-16.31866,3.84,4.216,4.624,4.963,5.538,4.66,4.88,42.59,44.41,0.01039
2021-01-12 9:30,0,4.465,78.62,2.314,1003.163,283.0685,1.475,,,,-13.18149,-15.87431,3.765,4.144,4.565,4.933,5.539,4.61,4.88,42.48,44.59,
2021-01-12 10:00,0,4.619,76.75,3.175,1003.795,261.8699,0.856,,44.8,17.06689,-13.20933,-15.26032,3.736,4.097,4.519,4.916,5.549,4.56,4.84,42.93,44.7,0.02582
2021-01-12 10:30,0,4.65,73.68,3.884,1004.182,270.3424,1.431,,,,-12.91828,-13.96361,3.739,4.069,4.478,4.905,5.557,4.52,4.83,42.87,44.93,
2021-01-12 11:00,0,4.719,72.33,4.384,1004.623,265.28568,1.667,,35.4,18.86729,-12.54763,-12.26041,3.78,4.057,4.442,4.89,5.558,4.49,4.8,42.2,45.22,0.0368
2021-01-12 11:30,0,4.863,73.38,4.62,1004.962,280.5419,1.758,,,,-12.08239,-10.35957,3.872,4.085,4.433,4.88,5.561,4.46,4.78,42.59,44.87,
2021-01-12 12:00,0,5.014,73.72,5.012,1005.014,281.16041,1.938,,40.3,17.84758,-11.33119,-8.26876,4.042,4.154,4.445,4.869,5.561,4.44,4.78,42.59,44.53,0.05217
2021-01-12 12:30,0,5.103,74.13,5.194,1005.176,286.9467,1.576,,,,-10.01912,-5.91538,4.272,4.28,4.478,4.868,5.574,4.42,4.8,41.6,44.7,
2021-01-12 13:00,0,5.289,74,5.764,1005.298,287.84902,1.247,,52,16.04716,-8.05959,-4.2786,4.489,4.413,4.514,4.851,5.573,4.42,4.83,42.43,44.64,0.04881
2021-01-12 13:30,0,5.321,74.19,5.819,1005.676,277.63394,1.238,,,,-5.88736,-2.81846,4.691,4.557,4.568,4.841,5.577,4.42,4.85,42.54,44.7,
2021-01-12 14:00,0,5.308,74.25,5.769,1006.043,289.04746,1.209,,50.6,16.22698,-4.40876,-1.79385,4.844,4.682,4.624,4.825,5.578,4.44,4.88,42.54,44.7,0.03202
2021-01-12 14:30,0,5.248,75.09,5.424,1006.42,303.53456,1.339,,,,-3.97124,-1.94573,4.896,4.774,4.683,4.832,5.585,4.44,4.91,42.65,44.7,
2021-01-12 15:00,0,5.151,75.92,4.976,1006.498,288.76978,1.156,,66.8,14.53841,-4.30758,-2.79591,4.829,4.796,4.738,4.864,5.591,4.46,4.95,42.65,44.64,0.0037
2021-01-12 15:30,0,5.001,77.44,4.23,1006.823,260.46336,0.896,,,,-5.29006,-4.2557,4.744,4.772,4.769,4.886,5.59,4.46,4.97,42.54,44.82,
2021-01-12 16:00,0,4.811,80.3,3.109,1007.324,214.55019,0.692,,51.1,16.16184,-6.70176,-6.97262,4.64,4.739,4.785,4.904,5.594,4.47,5,42.43,44.41,-0.03028
2021-01-12 16:30,0,4.718,83.2,2.291,1007.551,273.27568,0.804,,,,-8.24525,-11.32551,4.471,4.665,4.784,4.918,5.598,4.48,5.02,42.65,44.53,
2021-01-12 17:00,0,4.688,84.9,1.899,1007.726,288.22152,1.01,,51.2,16.14894,-9.46107,-14.59224,4.295,4.564,4.765,4.925,5.599,4.46,5.02,42.43,44.53,-0.0321
2021-01-12 17:30,0,4.636,83.1,2.05,1008.012,284.30409,1.075,,,,-10.52456,-16.70509,4.147,4.465,4.735,4.939,5.603,4.45,5.02,42.31,44.53,
2021-01-12 18:00,0,4.55,83.3,1.737,1008.341,260.6684,1.447,,51.9,16.05974,-11.4563,-17.90425,4.017,4.371,4.7,4.946,5.607,4.44,5.02,42.31,44.53,-0.02619
2021-01-12 18:30,0,4.521,85.7,1.227,1008.505,265.00026,1.639,,,,-12.24296,-18.00748,3.913,4.287,4.66,4.95,5.613,4.41,4.98,42.31,44.53,
2021-01-12 19:00,0,4.446,85.9,0.948,1008.674,256.2514,1.381,,44.7,17.08288,-12.92933,-19.10623,3.821,4.213,4.619,4.949,5.618,4.39,4.97,42.48,44.53,-0.02427
2021-01-12 19:30,0,4.377,85.7,0.752,1008.818,267.31203,1.791,,,,-13.55893,-19.19281,3.728,4.139,4.576,4.943,5.619,4.36,4.94,42.26,44.53,
2021-01-12 20:00,0,4.291,83.1,0.915,1008.929,266.99919,1.584,,42.3,17.48455,-14.09372,-18.12725,3.65,4.069,4.531,4.934,5.62,4.34,4.92,42.31,44.53,-0.01585
2021-01-12 20:30,0,4.199,83.6,0.511,1009.022,257.55828,1.193,,,,-14.37446,-18.77157,3.587,4.01,4.489,4.925,5.623,4.3,4.88,42.37,44.41,
2021-01-12 21:00,0,4.174,84.7,0.234,1009.182,262.26782,1.55,,40.9,17.73578,-14.65509,-20.96058,3.516,3.953,4.45,4.911,5.625,4.28,4.85,42.09,44.41,-0.01835
2021-01-12 21:30,0,4.109,83.3,0.248,1009.357,261.98353,1.347,,,,-15.01527,-21.40224,3.448,3.898,4.415,4.902,5.634,4.25,4.83,42.37,44.41,
2021-01-12 22:00,0,4.104,82.8,0.316,1009.552,258.93918,1.227,,44.1,17.18006,-15.31351,-21.74554,3.384,3.839,4.372,4.888,5.635,4.22,4.78,42.43,44.53,-0.01369
2021-01-12 22:30,0,4.066,82.4,0.251,1009.599,264.51592,0.967,,,,-15.46332,-22.93145,3.327,3.784,4.33,4.87,5.635,4.19,4.77,42.09,44.53,
2021-01-12 23:00,0,4.057,83.1,0.097,1009.605,259.52737,0.921,,58.8,15.2753,-15.60136,-24.48973,3.259,3.731,4.29,4.853,5.637,4.16,4.73,41.87,44.41,-0.01374
2021-01-12 23:30,0,4.096,85.1,-0.11,1009.681,263.43098,1.387,,,,-15.84476,-24.80753,3.186,3.67,4.248,4.832,5.638,4.14,4.69,42.15,44.53,
2021-01-13 0:00,0,4.087,86.4,-0.361,1009.771,264.60162,1.469,,,,-16.03702,-24.27682,3.134,3.617,4.204,4.814,5.639,4.1,4.66,42.43,44.41,-0.01382
2021-01-13 0:30,0,4.065,89.3,-0.916,1009.675,264.60162,1.469,,,,-15.65168,-24.21661,2.963,3.469,4.11,4.792,5.641,4.07,4.63,42.09,44.35,
2021-01-13 1:00,0,4.089,90.4,-1.007,1009.483,259.69515,1.251,,45.8,16.90999,-15.95888,-25.38326,3.017,3.518,4.127,4.77,5.643,4.04,4.59,42.2,44.35,-0.01269
2021-01-13 1:30,0,4.115,88.2,-0.561,1009.149,287.32084,0.551,,,,-16.4878,-25.58646,2.948,3.462,4.087,4.753,5.646,4.01,4.56,41.98,44.41,
2021-01-13 2:00,0,4.081,88.4,-0.714,1008.984,280.72197,0.615,,40.6,17.79136,-16.56868,-25.51526,2.901,3.408,4.045,4.729,5.647,3.97,4.53,41.93,44.41,-0.01154
2021-01-13 2:30,0,4.095,88.9,-0.745,1008.995,265.44874,0.877,,,,-16.53133,-24.8005,2.879,3.37,4.006,4.708,5.65,3.95,4.49,42.04,44.41,
2021-01-13 3:00,0,4.126,89.7,-0.764,1008.856,302.60033,0.904,,44.8,17.06689,-16.28124,-23.663,2.892,3.358,3.981,4.696,5.662,3.91,4.45,42.04,44.35,-2.80E-04
2021-01-13 3:30,0,4.146,89.3,-0.633,1008.888,39.14559,0.68,,,,-15.9107,-22.79782,2.891,3.34,3.956,4.678,5.667,3.89,4.42,42.09,44.53,
2021-01-13 4:00,0,4.106,90.8,-1.012,1008.648,245.87592,0.691,,49.2,16.41508,-15.50126,-21.4708,2.882,3.321,3.924,4.649,5.663,3.87,4.39,41.98,44.35,-0.00176
2021-01-13 4:30,0,4.147,92.3,-1.103,1008.356,123.5697,0.577,,,,-15.22823,-22.29349,2.858,3.301,3.897,4.628,5.663,3.85,4.36,42.09,44.35,
2021-01-13 5:00,0,4.12,92.2,-1.183,1008.146,37.8646,0.56,,41.7,17.5906,-15.17626,-23.4036,2.809,3.27,3.873,4.607,5.664,3.82,4.34,41.98,44.35,-0.00886
2021-01-13 5:30,0,4.104,92.1,-1.223,1008.253,52.90716,0.327,,,,-15.24638,-23.52251,2.764,3.231,3.843,4.583,5.662,3.79,4.31,42.26,44.3,
2021-01-13 6:00,0,4.062,93.1,-1.525,1008.238,242.60648,0.717,,43.2,17.32981,-15.25403,-23.38817,2.733,3.196,3.812,4.561,5.659,3.79,4.29,41.98,44.35,-0.00963
2021-01-13 6:30,0,4.119,94.2,-1.493,1008.118,42.59403,0.532,,,,-15.3958,-24.26689,2.68,3.155,3.777,4.533,5.652,3.77,4.26,41.82,44.3,
2021-01-13 7:00,0,4.179,94.4,-1.316,1007.99,42.29605,0.432,,44.7,17.08288,-15.63834,-23.92974,2.648,3.12,3.748,4.511,5.653,3.73,4.24,41.82,44.35,-0.00499
2021-01-13 7:30,0,4.233,93.9,-1.055,1007.945,211.32869,0.402,,,,-15.4651,-21.91403,2.649,3.098,3.72,4.492,5.651,3.71,4.19,42.04,44.35,
2021-01-13 8:00,0,4.239,94.2,-1.081,1007.924,241.59299,0.907,,36.1,18.70882,-15.06189,-20.36712,2.681,3.097,3.701,4.476,5.656,3.69,4.19,41.71,44.35,0.00466
2021-01-13 8:30,0,4.301,94.2,-0.874,1007.843,58.18576,0.456,,,,-14.59258,-19.35812,2.702,3.095,3.678,4.456,5.653,3.67,4.16,41.93,44.35,
2021-01-13 9:00,0,4.382,93.7,-0.528,1007.971,133.67548,0.303,,,,-14.11672,-17.56445,2.734,3.104,3.668,4.438,5.654,3.65,4.14,41.87,44.35,0.01149
2021-01-13 9:30,0,4.477,93.3,-0.154,1007.883,64.11973,0.471,,,,-13.62303,-16.42399,2.765,3.11,3.656,4.417,5.648,3.65,4.12,41.76,44.35,
2021-01-13 10:00,0,4.461,91.6,0.062,1007.97,62.99591,0.498,,52.4,15.99722,-13.10836,-15.15026,2.798,3.121,3.643,4.396,5.643,3.64,4.1,41.98,44.3,0.02329
2021-01-13 10:30,0,4.534,91.2,0.361,1008.043,158.05827,0.334,,,,-12.49819,-13.61658,2.827,3.139,3.638,4.377,5.639,3.62,4.09,41.54,44.3,
2021-01-13 11:00,0,4.557,90.6,0.529,1008.189,210.17007,0.415,,42,17.53728,-11.82018,-12.67208,2.861,3.163,3.645,4.371,5.643,3.62,4.08,41.54,44.3,0.03296
2021-01-13 11:30,0,4.612,90.9,0.657,1008.102,198.01322,0.426,,,,-11.07026,-11.98569,2.882,3.173,3.639,4.348,5.634,3.61,4.07,41.54,44.18,
2021-01-13 12:00,0.14,4.682,91.1,0.846,1007.98,245.17808,0.974,,,,-10.10323,-11.45329,2.909,3.193,3.643,4.338,5.634,3.63,4.06,41.87,44.3,0.03991
2021-01-13 12:30,0.1,4.792,92.8,0.914,1008.082,237.78345,0.965,,,,-8.98327,-11.00383,2.942,3.209,3.644,4.331,5.629,3.63,4.05,41.65,44.18,
2021-01-13 13:00,0.06,4.87,93.8,0.994,1007.962,227.23324,1.045,,38.6,18.17886,-7.38741,-10.25499,2.995,3.238,3.65,4.324,5.629,3.65,4.05,41.54,44.3,0.03462
2021-01-13 13:30,0.24,4.941,94.9,1.034,1007.803,216.30935,0.841,,,,-5.51305,-9.77437,3.044,3.268,3.656,4.307,5.62,3.67,4.04,41.76,44.18,
2021-01-13 14:00,0.09,4.963,95.3,1.037,1007.647,211.59676,0.749,,44.4,17.13121,-4.19218,-9.36243,3.101,3.307,3.672,4.304,5.619,3.7,4.04,41.71,44.24,0.02724
2021-01-13 14:30,0.07,5.051,95.8,1.22,1007.553,203.01332,0.681,,,,-3.24163,-8.92057,3.156,3.343,3.688,4.3,5.616,3.72,4.04,41.65,44.24,
2021-01-13 15:00,0,5.084,95.8,1.314,1007.684,204.0018,0.764,,54.8,15.71022,-2.52437,-8.54424,3.203,3.377,3.701,4.291,5.61,3.75,4.04,41.65,44.3,0.01885
2021-01-13 15:30,0.29,5.095,95.9,1.33,1007.789,226.6792,0.684,,,,-2.4382,-8.93338,3.223,3.402,3.714,4.284,5.6,3.77,4.05,41.65,44.3,
2021-01-13 16:00,0.06,5.112,97,1.212,1007.886,248.64962,0.824,,46.1,16.86398,-3.44598,-9.30179,3.217,3.415,3.725,4.279,5.593,3.79,4.04,41.65,44.3,0.00904
2021-01-13 16:30,0.06,5.153,98.2,1.148,1007.497,228.6946,0.915,,,,-4.32416,-8.95318,3.231,3.431,3.746,4.288,5.597,3.79,4.06,41.71,44.3,
2021-01-13 17:00,0.18,5.219,99.1,1.201,1007.625,232.73985,0.853,,44,17.19646,-4.92634,-9.00873,3.231,3.44,3.754,4.295,5.597,3.82,4.07,41.98,44.35,0.00353
2021-01-13 17:30,0.69,5.229,99.5,1.171,1007.724,248.33102,1.039,,,,-5.45936,-9.66716,3.232,3.438,3.76,4.29,5.588,3.82,4.06,42.2,44.35,
2021-01-13 18:00,0.16,5.246,99.9,1.161,1007.619,153.16276,0.304,,38.6,18.17886,-6.04182,-10.65006,3.234,3.44,3.76,4.281,5.577,3.82,4.06,42.2,44.35,0.00358
2021-01-13 18:30,0.08,5.262,100,1.189,1007.819,222.51763,0.524,,,,-6.40121,-9.45468,3.229,3.442,3.761,4.279,5.573,3.82,4.07,42.76,44.3,
2021-01-13 19:00,0.19,5.26,100,1.185,1007.859,230.48509,0.89,,43.6,17.26265,-6.46708,-8.90652,3.232,3.448,3.767,4.285,5.573,3.83,4.08,42.54,44.35,0.00342
2021-01-13 19:30,0.2,5.266,100,1.2,1007.972,243.75764,0.748,,,,-6.46122,-8.78991,3.236,3.445,3.77,4.285,5.567,3.84,4.09,43.5,44.35,
2021-01-13 20:00,0.48,5.254,100,1.168,1008.234,237.13334,0.443,,49.7,16.34692,-6.50756,-8.79997,3.241,3.45,3.771,4.285,5.564,3.83,4.08,43.1,44.41,0.00348
2021-01-13 20:30,0.61,5.222,99.9,1.093,1008.192,232.77151,0.747,,,,-6.90564,-10.48503,3.24,3.45,3.773,4.286,5.56,3.82,4.09,43.21,44.41,
2021-01-13 21:00,0.22,5.205,99.9,1.045,1008.04,58.76079,0.374,,45.2,17.00347,-7.63514,-12.74383,3.221,3.433,3.762,4.276,5.549,3.82,4.09,44.18,44.64,0.00479
2021-01-13 21:30,0.18,5.239,99.9,1.139,1007.984,35.66965,0.402,,,,-8.12318,-12.20696,3.214,3.427,3.763,4.281,5.55,3.81,4.09,44.99,44.93,
2021-01-13 22:00,0.52,5.202,99.9,1.037,1008.217,244.05546,0.669,,41.9,17.55499,-8.16417,-11.21102,3.193,3.424,3.761,4.282,5.547,3.8,4.09,44.93,45.17,0.0048
2021-01-13 22:30,0.26,5.163,99.9,0.927,1008.267,257.68184,0.59,,,,-8.59659,-13.0843,3.168,3.411,3.757,4.281,5.546,3.8,4.09,44.82,45.28,
2021-01-13 23:00,0.3,5.141,99.9,0.865,1008.215,254.34165,0.238,,51.5,16.11047,-9.16812,-13.43598,3.142,3.387,3.744,4.276,5.539,3.79,4.07,45.05,45.46,0.00578
2021-01-13 23:30,0.54,5.154,99.9,0.9,1008.193,44.75304,0.684,,,,-9.50706,-14.46493,3.135,3.376,3.736,4.271,5.534,3.77,4.08,45.46,45.58,
2021-01-14 0:00,0.54,5.142,99.9,0.868,1008.153,45.65687,0.575,,70.9,14.21606,-9.90319,-16.54162,3.113,3.359,3.722,4.266,5.529,3.76,4.07,45.58,45.75,0.00633
2021-01-14 0:30,0.46,5.131,99.9,0.836,1007.889,52.5341,0.475,,,,-9.99734,-16.84646,2.968,3.242,3.662,4.264,5.53,3.74,4.06,45.93,45.93,
2021-01-14 1:00,0.41,5.133,99.9,0.842,1007.747,23.81865,0.989,,52.2,16.02211,-10.58703,-17.33879,3.063,3.322,3.705,4.263,5.532,3.71,4.06,46.7,46.05,0.00691
2021-01-14 1:30,0.49,5.158,99.9,0.912,1007.637,20.90613,1.659,,,,-11.15399,-18.55009,3.033,3.299,3.685,4.25,5.524,3.7,4.05,46.11,46.17,
2021-01-14 2:00,0.51,5.185,99.9,0.99,1007.545,14.27939,1.815,,42.4,17.4671,-11.58607,-20.37962,3.007,3.28,3.677,4.245,5.524,3.67,4.04,46.46,46.23,0.00679
2021-01-14 2:30,0.71,5.196,99.9,1.021,1007.51,18.12082,1.94,,,,-11.96162,-20.6525,2.98,3.256,3.662,4.235,5.517,3.65,4.03,46.23,46.34,
2021-01-14 3:00,0.7,5.216,99.9,1.076,1007.5,40.52659,1.479,,54.8,15.71022,-12.09708,-21.81656,2.963,3.239,3.647,4.227,5.514,3.62,4.01,46.88,46.34,0.00704
2021-01-14 3:30,0.73,5.189,99.9,1,1007.434,44.9743,1.673,,,,-12.15265,-22.45942,2.945,3.221,3.633,4.219,5.513,3.6,3.99,47.12,46.64,
2021-01-14 4:00,0.69,5.154,99.9,0.901,1007.451,45.09301,1.841,,52.4,15.99722,-12.13636,-22.5295,2.927,3.206,3.62,4.213,5.509,3.57,3.99,47.42,46.64,0.00687
2021-01-14 4:30,0.79,5.16,99.9,0.917,1007.4,47.66248,1.913,,,,-12.03452,-22.58432,2.915,3.192,3.608,4.209,5.507,3.54,3.97,47.3,46.7,
2021-01-14 5:00,0.64,5.152,99.9,0.895,1007.262,52.26111,1.73,,59.5,15.20421,-11.81428,-22.32504,2.908,3.178,3.594,4.2,5.501,3.51,3.96,47.6,46.7,0.00687
2021-01-14 5:30,0.56,5.159,99.9,0.916,1007.041,44.71034,1.765,,,,-11.56789,-22.88953,2.903,3.166,3.579,4.187,5.494,3.48,3.94,47.67,46.7,
2021-01-14 6:00,0.51,5.175,99.9,0.96,1007,62.35809,1.87,,51.5,16.11047,-11.36187,-23.02759,2.895,3.156,3.568,4.171,5.484,3.45,3.93,47.3,46.7,0.0069
2021-01-14 6:30,0.71,5.167,99.9,0.937,1006.954,58.51028,1.683,,,,-11.1437,-23.15518,2.893,3.151,3.562,4.165,5.48,3.41,3.91,48.09,46.76,
2021-01-14 7:00,0.4,5.178,99.9,0.968,1006.833,67.9189,1.557,,59.6,15.19417,-10.88053,-23.00366,2.9,3.151,3.557,4.159,5.478,3.38,3.9,47.85,46.82,0.00703
2021-01-14 7:30,0.48,5.225,99.9,1.101,1006.843,64.15858,1.674,,,,-10.67117,-23.71868,2.898,3.146,3.547,4.146,5.471,3.37,3.89,49.63,46.7,
2021-01-14 8:00,0.78,5.236,100,1.118,1007.017,71.4827,1.819,,43.4,17.29611,-10.51454,-24.46259,2.901,3.151,3.542,4.139,5.469,3.33,3.88,51.72,46.76,0.00754
2021-01-14 8:30,0.83,5.259,100,1.181,1007.391,71.14369,1.723,,,,-10.37485,-25.33048,2.901,3.151,3.539,4.137,5.468,3.3,3.87,52.3,46.82,
2021-01-14 9:00,1.2,5.202,100,1.023,1007.769,57.80427,1.573,,56.5,15.51915,-10.33619,-26.15493,2.89,3.144,3.534,4.131,5.467,3.25,3.86,51.98,46.4,0.00818
2021-01-14 9:30,1.39,5.281,100,1.243,1008.041,46.97943,1.956,,,,-10.43321,-27.89872,2.857,3.12,3.518,4.117,5.458,3.17,3.84,52.43,46.94,
2021-01-14 10:00,1.19,5.332,100,1.384,1008.338,67.59732,2.325,,72.8,14.07729,-10.34751,-27.90936,2.823,3.091,3.499,4.104,5.456,3,3.79,53.08,46.94,0.01235
2021-01-14 10:30,0.69,5.434,99.9,1.676,1008.862,75.88943,2.335,,,,-10.09835,-26.85744,2.798,3.058,3.472,4.089,5.452,2.91,3.77,52.88,47,
2021-01-14 11:00,0.61,5.473,99.3,1.871,1009.401,75.07237,2.021,,61.7,14.98962,-9.81546,-25.79769,2.795,3.045,3.458,4.079,5.449,2.9,3.74,51.91,46.7,0.0177
2021-01-14 11:30,0.81,5.481,99.2,1.907,1009.796,73.81289,1.765,,,,-9.49683,-25.60822,2.798,3.039,3.44,4.064,5.439,2.86,3.71,52.17,47.06,
2021-01-14 12:00,0.87,5.521,99.5,1.971,1010.073,64.62226,1.527,,58.2,15.33737,-9.15888,-26.28342,2.797,3.029,3.422,4.043,5.429,2.79,3.7,52.69,47.18,0.0272
2021-01-14 12:30,0.48,5.534,99.3,2.034,1010.203,61.17757,1.809,,,,-8.84001,-24.9032,2.798,3.021,3.41,4.026,5.42,2.84,3.69,53.02,47.12,
2021-01-14 13:00,0.18,5.576,99.1,2.175,1010.384,69.27825,2.004,,54.4,15.75661,-8.38321,-21.52383,2.817,3.03,3.403,4.018,5.413,2.9,3.67,52.43,47.18,0.03444
2021-01-14 13:30,0.3,5.49,98.1,2.096,1010.615,57.35009,1.671,,,,-7.92065,-18.66365,2.837,3.041,3.399,4.002,5.399,2.95,3.67,52.62,47.12,
2021-01-14 14:00,0.17,5.466,98.5,1.971,1010.777,61.75529,1.897,,44.3,17.14744,-7.54297,-16.54449,2.876,3.073,3.415,4.007,5.404,2.97,3.67,51.98,47.12,0.02867
2021-01-14 14:30,0.34,5.442,99.1,1.818,1011.092,36.45648,1.497,,,,-7.34572,-15.55225,2.897,3.092,3.422,4.005,5.4,3.02,3.66,52.37,47.06,
2021-01-14 15:00,0.23,5.345,99.4,1.508,1011.537,26.74748,2.015,,57.5,15.41114,-7.52307,-15.56736,2.899,3.103,3.435,4.004,5.395,3.06,3.67,52.3,46.82,0.01606
2021-01-14 15:30,0.4,5.274,100,1.223,1011.944,9.03948,1.951,,,,-7.82709,-15.55108,2.886,3.1,3.434,3.998,5.383,3.1,3.66,52.17,47,
2021-01-14 16:00,0.8,5.175,100,0.946,1012.432,356.11149,1.892,,54.6,15.73334,-8.19979,-16.61592,2.879,3.104,3.444,4.001,5.382,3.12,3.67,52.43,46.76,0.00749
2021-01-14 16:30,0.44,5.119,99.9,0.801,1012.81,2.67231,1.762,,,,-8.68928,-17.53114,2.857,3.098,3.45,4.007,5.381,3.14,3.66,52.04,46.88,
2021-01-14 17:00,0.22,5.166,99.9,0.934,1013.185,0.98263,1.963,,52.2,16.02211,-9.12803,-17.66811,2.829,3.076,3.44,4,5.37,3.16,3.67,51.91,47.06,0.00573
